nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair,dlamin_A,dlamin_D
131,13,7,2,/Volumes/projects/FRET-FISH/iAM618/a488_013.tif,/Volumes/projects/FRET-FISH/iAM618/a594_013.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_013.tif,65,522,33,66,522,30,3677,2085,8487,2,16.6433162689209,16.6433162689209
132,13,8,2,/Volumes/projects/FRET-FISH/iAM618/a488_013.tif,/Volumes/projects/FRET-FISH/iAM618/a594_013.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_013.tif,173,649,43,178,652,44,2655,1366,2829,1,16.9705619812012,16.9705619812012
132,13,8,2,/Volumes/projects/FRET-FISH/iAM618/a488_013.tif,/Volumes/projects/FRET-FISH/iAM618/a594_013.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_013.tif,164,663,37,165,663,34,2686,1728,6864,2,9.05538558959961,9.05538558959961
135,13,11,2,/Volumes/projects/FRET-FISH/iAM618/a488_013.tif,/Volumes/projects/FRET-FISH/iAM618/a594_013.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_013.tif,171,731,23,167,734,21,3096,3178,17683,1,15,15
135,13,11,2,/Volumes/projects/FRET-FISH/iAM618/a488_013.tif,/Volumes/projects/FRET-FISH/iAM618/a594_013.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_013.tif,166,721,8,165,721,11,2658,1305,3013,2,4.12310552597046,4.12310552597046
137,14,1,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,881,36,38,876,40,37,2189,1440,2984,1,1,1
137,14,1,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,880,119,41,875,120,43,3266,1183,3148,2,12.7279224395752,12.7279224395752
139,14,3,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,392,139,30,389,138,30,3785,6777,11451,1,3,3
139,14,3,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,400,158,34,400,159,37,2413,2443,2888,2,23.345235824585,23.345235824585
142,14,6,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,229,284,30,226,283,30,4177,7479,12994,1,1.41421353816986,1.41421353816986
142,14,6,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,215,293,24,218,296,22,2392,1269,5837,2,14,14
144,14,8,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,100,419,24,97,417,26,3782,6928,16311,1,18.4390888214111,18.4390888214111
144,14,8,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,51,489,26,50,494,24,3297,3481,6141,2,6.32455539703369,6.32455539703369
146,14,10,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,403,604,30,401,602,32,2984,4769,3926,1,24,24
146,14,10,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,387,605,24,387,605,21,2686,3397,3244,2,16.9705619812012,16.9705619812012
147,14,11,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,542,751,31,540,752,32,3484,7057,12299,1,11.3137083053589,11.3137083053589
147,14,11,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,527,761,43,526,756,41,2407,1185,2802,2,14.2126703262329,14.2126703262329
148,14,12,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,470,849,30,467,850,30,3362,5170,8941,1,12.6491107940674,12.6491107940674
148,14,12,2,/Volumes/projects/FRET-FISH/iAM618/a488_014.tif,/Volumes/projects/FRET-FISH/iAM618/a594_014.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_014.tif,452,842,25,450,846,24,2266,1419,4719,2,31.5753059387207,31.5753059387207
149,15,1,2,/Volumes/projects/FRET-FISH/iAM618/a488_015.tif,/Volumes/projects/FRET-FISH/iAM618/a594_015.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_015.tif,532,57,33,529,56,33,2916,2976,7450,1,17,17
149,15,1,2,/Volumes/projects/FRET-FISH/iAM618/a488_015.tif,/Volumes/projects/FRET-FISH/iAM618/a594_015.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_015.tif,530,67,41,523,67,41,2275,1153,2878,2,13.416407585144,13.416407585144
151,15,3,2,/Volumes/projects/FRET-FISH/iAM618/a488_015.tif,/Volumes/projects/FRET-FISH/iAM618/a594_015.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_015.tif,945,179,30,942,182,28,2485,2229,11049,1,8.9442720413208,8.9442720413208
151,15,3,2,/Volumes/projects/FRET-FISH/iAM618/a488_015.tif,/Volumes/projects/FRET-FISH/iAM618/a594_015.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_015.tif,940,163,37,944,166,35,1997,1145,3033,2,24.7588367462158,24.7588367462158
154,15,6,2,/Volumes/projects/FRET-FISH/iAM618/a488_015.tif,/Volumes/projects/FRET-FISH/iAM618/a594_015.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_015.tif,124,397,21,120,396,22,3332,4281,9281,1,13.8924436569214,13.8924436569214
154,15,6,2,/Volumes/projects/FRET-FISH/iAM618/a488_015.tif,/Volumes/projects/FRET-FISH/iAM618/a594_015.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_015.tif,107,411,33,106,406,31,2383,1200,3521,2,34,34
158,15,10,2,/Volumes/projects/FRET-FISH/iAM618/a488_015.tif,/Volumes/projects/FRET-FISH/iAM618/a594_015.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_015.tif,316,737,39,313,735,37,2741,1410,4164,1,43.289722442627,43.289722442627
158,15,10,2,/Volumes/projects/FRET-FISH/iAM618/a488_015.tif,/Volumes/projects/FRET-FISH/iAM618/a594_015.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_015.tif,340,729,40,336,728,38,2802,2384,9610,2,21.931713104248,21.931713104248
165,16,6,2,/Volumes/projects/FRET-FISH/iAM618/a488_016.tif,/Volumes/projects/FRET-FISH/iAM618/a594_016.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_016.tif,892,726,29,892,731,31,3249,5833,15021,1,30.8058433532715,30.8058433532715
165,16,6,2,/Volumes/projects/FRET-FISH/iAM618/a488_016.tif,/Volumes/projects/FRET-FISH/iAM618/a594_016.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_016.tif,893,740,37,898,741,39,2190,1431,3629,2,19.4164886474609,19.4164886474609
167,16,8,2,/Volumes/projects/FRET-FISH/iAM618/a488_016.tif,/Volumes/projects/FRET-FISH/iAM618/a594_016.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_016.tif,406,763,23,412,761,23,3763,5188,8042,1,20.5182838439941,20.5182838439941
167,16,8,2,/Volumes/projects/FRET-FISH/iAM618/a488_016.tif,/Volumes/projects/FRET-FISH/iAM618/a594_016.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_016.tif,445,770,42,440,771,44,3403,2967,5242,2,37.5898933410645,37.5898933410645
169,17,1,2,/Volumes/projects/FRET-FISH/iAM618/a488_017.tif,/Volumes/projects/FRET-FISH/iAM618/a594_017.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_017.tif,320,237,25,319,237,28,17230,3175,8435,1,2.2360680103302,2.2360680103302
169,17,1,2,/Volumes/projects/FRET-FISH/iAM618/a488_017.tif,/Volumes/projects/FRET-FISH/iAM618/a594_017.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_017.tif,334,224,22,333,224,19,15538,2895,7962,2,1,1
172,17,4,2,/Volumes/projects/FRET-FISH/iAM618/a488_017.tif,/Volumes/projects/FRET-FISH/iAM618/a594_017.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_017.tif,484,445,34,485,445,32,2959,1640,6916,1,10.2956304550171,10.2956304550171
172,17,4,2,/Volumes/projects/FRET-FISH/iAM618/a488_017.tif,/Volumes/projects/FRET-FISH/iAM618/a594_017.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_017.tif,439,381,7,442,385,5,6036,1627,3957,2,3.16227769851685,3.16227769851685
174,17,6,2,/Volumes/projects/FRET-FISH/iAM618/a488_017.tif,/Volumes/projects/FRET-FISH/iAM618/a594_017.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_017.tif,153,467,30,153,466,27,2614,1337,4770,1,13.0384044647217,13.0384044647217
174,17,6,2,/Volumes/projects/FRET-FISH/iAM618/a488_017.tif,/Volumes/projects/FRET-FISH/iAM618/a594_017.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_017.tif,155,477,38,155,476,41,2455,1219,2614,2,17.0293865203857,17.0293865203857
176,17,8,2,/Volumes/projects/FRET-FISH/iAM618/a488_017.tif,/Volumes/projects/FRET-FISH/iAM618/a594_017.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_017.tif,278,635,25,275,635,25,4424,8339,13988,1,9.21954441070557,9.21954441070557
176,17,8,2,/Volumes/projects/FRET-FISH/iAM618/a488_017.tif,/Volumes/projects/FRET-FISH/iAM618/a594_017.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_017.tif,289,625,34,285,629,33,2187,1229,2650,2,3,3
180,18,2,2,/Volumes/projects/FRET-FISH/iAM618/a488_018.tif,/Volumes/projects/FRET-FISH/iAM618/a594_018.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_018.tif,193,219,24,191,223,22,2886,3120,13980,1,9,9
180,18,2,2,/Volumes/projects/FRET-FISH/iAM618/a488_018.tif,/Volumes/projects/FRET-FISH/iAM618/a594_018.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_018.tif,198,236,30,202,231,29,2507,1290,2830,2,25.0798721313477,25.0798721313477
185,18,7,2,/Volumes/projects/FRET-FISH/iAM618/a488_018.tif,/Volumes/projects/FRET-FISH/iAM618/a594_018.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_018.tif,280,721,27,276,722,27,3785,7053,12021,1,28.0178508758545,28.0178508758545
185,18,7,2,/Volumes/projects/FRET-FISH/iAM618/a488_018.tif,/Volumes/projects/FRET-FISH/iAM618/a594_018.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_018.tif,316,740,22,316,746,21,2449,1252,3249,2,39.20458984375,39.20458984375
187,18,9,2,/Volumes/projects/FRET-FISH/iAM618/a488_018.tif,/Volumes/projects/FRET-FISH/iAM618/a594_018.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_018.tif,578,792,32,573,788,32,3092,3623,4959,1,40.7921562194824,40.7921562194824
187,18,9,2,/Volumes/projects/FRET-FISH/iAM618/a488_018.tif,/Volumes/projects/FRET-FISH/iAM618/a594_018.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_018.tif,567,798,40,573,796,41,2661,1417,3498,2,35.4682960510254,35.4682960510254
188,18,10,2,/Volumes/projects/FRET-FISH/iAM618/a488_018.tif,/Volumes/projects/FRET-FISH/iAM618/a594_018.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_018.tif,263,862,20,259,865,22,2137,1371,2877,1,35.355339050293,35.355339050293
188,18,10,2,/Volumes/projects/FRET-FISH/iAM618/a488_018.tif,/Volumes/projects/FRET-FISH/iAM618/a594_018.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_018.tif,258,864,29,258,863,32,3108,4836,3717,2,31.30495262146,31.30495262146
195,19,7,2,/Volumes/projects/FRET-FISH/iAM618/a488_019.tif,/Volumes/projects/FRET-FISH/iAM618/a594_019.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_019.tif,194,669,23,190,669,24,3448,5019,9485,1,19.9248580932617,19.9248580932617
195,19,7,2,/Volumes/projects/FRET-FISH/iAM618/a488_019.tif,/Volumes/projects/FRET-FISH/iAM618/a594_019.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_019.tif,185,661,30,179,663,31,2335,1305,2829,2,12,12
199,19,11,2,/Volumes/projects/FRET-FISH/iAM618/a488_019.tif,/Volumes/projects/FRET-FISH/iAM618/a594_019.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_019.tif,166,1009,30,164,1003,29,2573,1828,5972,1,6.32455539703369,6.32455539703369
199,19,11,2,/Volumes/projects/FRET-FISH/iAM618/a488_019.tif,/Volumes/projects/FRET-FISH/iAM618/a594_019.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_019.tif,167,980,19,162,980,21,2628,3074,2798,2,19.0262985229492,19.0262985229492
211,21,5,2,/Volumes/projects/FRET-FISH/iAM618/a488_021.tif,/Volumes/projects/FRET-FISH/iAM618/a594_021.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_021.tif,722,578,26,722,576,28,3084,3293,3497,1,18.0277557373047,18.0277557373047
211,21,5,2,/Volumes/projects/FRET-FISH/iAM618/a488_021.tif,/Volumes/projects/FRET-FISH/iAM618/a594_021.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_021.tif,735,487,25,739,492,26,3234,1286,3582,2,14.0356683731079,14.0356683731079
220,22,5,2,/Volumes/projects/FRET-FISH/iAM618/a488_022.tif,/Volumes/projects/FRET-FISH/iAM618/a594_022.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_022.tif,387,410,23,383,411,21,2696,1336,3391,1,41.7252922058105,41.7252922058105
220,22,5,2,/Volumes/projects/FRET-FISH/iAM618/a488_022.tif,/Volumes/projects/FRET-FISH/iAM618/a594_022.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_022.tif,421,437,31,417,435,29,2944,2458,11606,2,4.12310552597046,4.12310552597046
223,22,8,2,/Volumes/projects/FRET-FISH/iAM618/a488_022.tif,/Volumes/projects/FRET-FISH/iAM618/a594_022.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_022.tif,299,765,33,295,765,35,3422,4092,8532,1,31.1448230743408,31.1448230743408
223,22,8,2,/Volumes/projects/FRET-FISH/iAM618/a488_022.tif,/Volumes/projects/FRET-FISH/iAM618/a594_022.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_022.tif,296,776,43,298,780,45,2638,1268,3179,2,20.3960781097412,20.3960781097412
228,23,2,2,/Volumes/projects/FRET-FISH/iAM618/a488_023.tif,/Volumes/projects/FRET-FISH/iAM618/a594_023.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_023.tif,115,191,27,111,190,28,3675,7502,11039,1,39.217342376709,39.217342376709
228,23,2,2,/Volumes/projects/FRET-FISH/iAM618/a488_023.tif,/Volumes/projects/FRET-FISH/iAM618/a594_023.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_023.tif,103,207,19,102,202,17,2639,3336,2763,2,21.931713104248,21.931713104248
229,23,3,2,/Volumes/projects/FRET-FISH/iAM618/a488_023.tif,/Volumes/projects/FRET-FISH/iAM618/a594_023.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_023.tif,395,223,31,392,222,32,3617,5411,11910,1,1,1
229,23,3,2,/Volumes/projects/FRET-FISH/iAM618/a488_023.tif,/Volumes/projects/FRET-FISH/iAM618/a594_023.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_023.tif,307,219,17,310,223,19,2359,1233,2776,2,40.0124969482422,40.0124969482422
232,23,6,2,/Volumes/projects/FRET-FISH/iAM618/a488_023.tif,/Volumes/projects/FRET-FISH/iAM618/a594_023.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_023.tif,718,398,27,716,395,25,2379,2689,19769,1,16.4924221038818,16.4924221038818
232,23,6,2,/Volumes/projects/FRET-FISH/iAM618/a488_023.tif,/Volumes/projects/FRET-FISH/iAM618/a594_023.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_023.tif,660,392,21,665,393,19,2173,1236,2961,2,22.472204208374,22.472204208374
233,23,7,2,/Volumes/projects/FRET-FISH/iAM618/a488_023.tif,/Volumes/projects/FRET-FISH/iAM618/a594_023.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_023.tif,108,454,29,111,457,31,3328,4890,8655,1,20.1246109008789,20.1246109008789
233,23,7,2,/Volumes/projects/FRET-FISH/iAM618/a488_023.tif,/Volumes/projects/FRET-FISH/iAM618/a594_023.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_023.tif,118,460,37,119,465,39,2492,1533,3011,2,25.4558448791504,25.4558448791504
235,23,9,2,/Volumes/projects/FRET-FISH/iAM618/a488_023.tif,/Volumes/projects/FRET-FISH/iAM618/a594_023.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_023.tif,551,663,23,548,663,23,3423,5330,11092,1,21.3775577545166,21.3775577545166
235,23,9,2,/Volumes/projects/FRET-FISH/iAM618/a488_023.tif,/Volumes/projects/FRET-FISH/iAM618/a594_023.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_023.tif,569,653,21,566,657,19,2180,1443,6968,2,5,5
238,23,12,2,/Volumes/projects/FRET-FISH/iAM618/a488_023.tif,/Volumes/projects/FRET-FISH/iAM618/a594_023.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_023.tif,593,954,24,591,948,23,3595,4968,12709,1,34.4383506774902,34.4383506774902
238,23,12,2,/Volumes/projects/FRET-FISH/iAM618/a488_023.tif,/Volumes/projects/FRET-FISH/iAM618/a594_023.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_023.tif,604,955,33,598,957,32,3263,1504,3664,2,37.8549880981445,37.8549880981445
246,25,1,2,/Volumes/projects/FRET-FISH/iAM618/a488_025.tif,/Volumes/projects/FRET-FISH/iAM618/a594_025.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_025.tif,225,210,36,221,209,37,3619,5804,10085,1,20.1246109008789,20.1246109008789
246,25,1,2,/Volumes/projects/FRET-FISH/iAM618/a488_025.tif,/Volumes/projects/FRET-FISH/iAM618/a594_025.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_025.tif,230,152,31,235,151,29,2635,1735,7913,2,8.5440034866333,8.5440034866333
248,25,3,2,/Volumes/projects/FRET-FISH/iAM618/a488_025.tif,/Volumes/projects/FRET-FISH/iAM618/a594_025.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_025.tif,847,312,30,847,308,28,1783,2070,7943,1,1,1
248,25,3,2,/Volumes/projects/FRET-FISH/iAM618/a488_025.tif,/Volumes/projects/FRET-FISH/iAM618/a594_025.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_025.tif,806,302,25,806,303,28,2176,1067,2683,2,9.43398094177246,9.43398094177246
254,25,9,2,/Volumes/projects/FRET-FISH/iAM618/a488_025.tif,/Volumes/projects/FRET-FISH/iAM618/a594_025.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_025.tif,989,645,30,990,647,28,2523,1970,12530,1,10.6301460266113,10.6301460266113
254,25,9,2,/Volumes/projects/FRET-FISH/iAM618/a488_025.tif,/Volumes/projects/FRET-FISH/iAM618/a594_025.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_025.tif,986,712,30,982,712,28,2165,3230,10150,2,3.60555124282837,3.60555124282837
257,25,12,2,/Volumes/projects/FRET-FISH/iAM618/a488_025.tif,/Volumes/projects/FRET-FISH/iAM618/a594_025.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_025.tif,532,890,34,528,890,32,2419,1595,7165,1,19.1049728393555,19.1049728393555
257,25,12,2,/Volumes/projects/FRET-FISH/iAM618/a488_025.tif,/Volumes/projects/FRET-FISH/iAM618/a594_025.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_025.tif,533,880,25,532,884,23,2432,1359,5275,2,21,21
258,26,1,2,/Volumes/projects/FRET-FISH/iAM618/a488_026.tif,/Volumes/projects/FRET-FISH/iAM618/a594_026.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_026.tif,310,232,34,310,232,31,13512,2675,7530,1,1,1
258,26,1,2,/Volumes/projects/FRET-FISH/iAM618/a488_026.tif,/Volumes/projects/FRET-FISH/iAM618/a594_026.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_026.tif,312,229,23,312,229,20,14729,2705,7141,2,2.2360680103302,2.2360680103302
261,26,4,2,/Volumes/projects/FRET-FISH/iAM618/a488_026.tif,/Volumes/projects/FRET-FISH/iAM618/a594_026.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_026.tif,413,418,6,419,420,7,3909,1419,3539,1,8.5440034866333,8.5440034866333
261,26,4,2,/Volumes/projects/FRET-FISH/iAM618/a488_026.tif,/Volumes/projects/FRET-FISH/iAM618/a594_026.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_026.tif,432,392,7,432,387,9,4914,1588,3703,2,12.5299644470215,12.5299644470215
263,26,6,2,/Volumes/projects/FRET-FISH/iAM618/a488_026.tif,/Volumes/projects/FRET-FISH/iAM618/a594_026.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_026.tif,153,461,32,155,465,34,2297,1418,2723,1,4.24264049530029,4.24264049530029
263,26,6,2,/Volumes/projects/FRET-FISH/iAM618/a488_026.tif,/Volumes/projects/FRET-FISH/iAM618/a594_026.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_026.tif,137,471,28,137,464,28,2291,1197,5493,2,22.8035087585449,22.8035087585449
265,26,8,2,/Volumes/projects/FRET-FISH/iAM618/a488_026.tif,/Volumes/projects/FRET-FISH/iAM618/a594_026.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_026.tif,246,574,23,251,575,21,2393,1248,2741,1,10.8166542053223,10.8166542053223
265,26,8,2,/Volumes/projects/FRET-FISH/iAM618/a488_026.tif,/Volumes/projects/FRET-FISH/iAM618/a594_026.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_026.tif,270,633,30,270,632,27,2490,2009,14026,2,5.83095169067383,5.83095169067383
270,27,2,2,/Volumes/projects/FRET-FISH/iAM618/a488_027.tif,/Volumes/projects/FRET-FISH/iAM618/a594_027.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_027.tif,461,165,33,456,162,32,2756,4173,5064,1,8.5440034866333,8.5440034866333
270,27,2,2,/Volumes/projects/FRET-FISH/iAM618/a488_027.tif,/Volumes/projects/FRET-FISH/iAM618/a594_027.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_027.tif,469,174,41,464,173,39,2300,1223,2958,2,13.8924436569214,13.8924436569214
273,27,5,2,/Volumes/projects/FRET-FISH/iAM618/a488_027.tif,/Volumes/projects/FRET-FISH/iAM618/a594_027.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_027.tif,142,543,30,145,540,32,3495,5607,5030,1,9.21954441070557,9.21954441070557
273,27,5,2,/Volumes/projects/FRET-FISH/iAM618/a488_027.tif,/Volumes/projects/FRET-FISH/iAM618/a594_027.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_027.tif,147,510,41,148,510,38,2507,1242,4372,2,26.4764041900635,26.4764041900635
277,27,9,2,/Volumes/projects/FRET-FISH/iAM618/a488_027.tif,/Volumes/projects/FRET-FISH/iAM618/a594_027.tif,/Volumes/projects/FRET-FISH/iAM618/a488fret_027.tif,244,854,26,241,855,27,3385,5874,8086,1,30.8058433532715,30.8058433532715
